id,title,labels,fold
25062124,Connecting bulk viscosity measurements to kinetic limitations on attaining equilibrium for a model aerosol composition.,"Aerosols	Air Pollutants	Dicarboxylic Acids	Diffusion	Gases	Models, Chemical	Particle Size	Phase Transition	Viscosity	Water",10
7206079,Bladder neck reconstruction for total urinary incontinence: 10 years experience.,"Humans	Male	Methods	Postoperative Complications	Prostatectomy	Surgery, Plastic	Urinary Bladder	Urinary Incontinence",10
7058260,An evaluation of the health hazard appraisal based on survey data from a randomly selected population.,Adolescent	Adult	Female	Health Surveys	Humans	Life Expectancy	Male	Middle Aged	Random Allocation	Risk	Sex Factors	Socioeconomic Factors	Time Factors	Wisconsin,10
16541808,Neurocognitive effects of phobia-related stimuli in animal-fearful individuals.,Adolescent	Adult	Amygdala	Animals	Arousal	Association Learning	Attention	Brain Mapping	Cerebral Cortex	Contingent Negative Variation	Emotions	Evoked Potentials	Fear	Female	Humans	Mental Recall	Motivation	Nerve Net	Phobic Disorders	Snakes	Spiders,10
22378290,Gucy2f zebrafish knockdown--a model for Gucy2d-related leber congenital amaurosis.,"Animals	Animals, Genetically Modified	Disease Models, Animal	Female	Gene Expression Regulation, Developmental	Gene Knockdown Techniques	Guanylate Cyclase	Leber Congenital Amaurosis	Male	Receptors, Cell Surface	Retinal Dystrophies	Vision, Ocular	Zebrafish",10
1772609,Large cavernous haemangioma of the pituitary fossa: a case report.,"Hemangioma, Cavernous	Humans	Male	Middle Aged	Pituitary Neoplasms	Tomography, X-Ray Computed",10
24485812,Differential toxicity and uptake of Diazinon on embryo-larval development of Rhinella arenarum.,"Animals	Biological Transport	Bufonidae	Diazinon	Ecotoxicology	Embryo, Nonmammalian	Environmental Pollutants	Female	Larva	Lethal Dose 50	Pesticides",10
9366892,The prevalence and consequences of unmet need. Contrasts between older and younger adults with disability.,Activities of Daily Living	Adolescent	Adult	Age Factors	Aged	Disabled Persons	Female	Health Services Needs and Demand	Health Services Research	Home Care Services	Humans	Logistic Models	Male	Massachusetts	Middle Aged	Prevalence	Quality of Life	Sampling Studies,10
16817203,Mineralization of hydroxyapatite in electrospun nanofibrous poly(L-lactic acid) scaffolds.,"Anions	Biocompatible Materials	Bone Substitutes	Calcium	Carboxylic Acids	Hydroxyapatites	Ions	Lactic Acid	Microscopy, Electron, Scanning	Nanotechnology	Polyesters	Polymers	Spectroscopy, Fourier Transform Infrared	Spectrum Analysis, Raman	Time Factors	Tissue Engineering	X-Ray Diffraction",10
20189775,Safety and pharmacokinetics of oseltamivir at standard and high dosages.,"Administration, Oral	Adolescent	Adult	Aged	Antiviral Agents	Dizziness	Female	Headache	Human Experimentation	Humans	Incidence	Male	Middle Aged	Nausea	Oseltamivir	Placebos	Vomiting	Young Adult",10
18093988,Exercise promotes angiogenesis and improves beta-adrenergic receptor signalling in the post-ischaemic failing rat heart.,"Adrenergic beta-Agonists	Animals	Coronary Circulation	Coronary Vessels	Disease Models, Animal	Dose-Response Relationship, Drug	Heart Failure	Isoproterenol	Male	Myocardial Contraction	Myocardial Infarction	Myocardium	Neovascularization, Physiologic	Nitric Oxide Synthase Type II	Nitric Oxide Synthase Type III	Physical Exertion	Proto-Oncogene Proteins c-akt	Rats	Rats, Wistar	Receptors, Adrenergic, beta	Signal Transduction	Time Factors	Ultrasonography	Vascular Endothelial Growth Factor A	Ventricular Function, Left	Ventricular Remodeling",10
26840363,"Design, synthesis and biological evaluation of 3'-benzylated analogs of 3'-epi-neoponkoranol as potent á-glucosidase inhibitors.",Benzyl Compounds	Cell Line	Drug Design	Glycoside Hydrolase Inhibitors	Humans	Molecular Docking Simulation	Structure-Activity Relationship	Sugar Alcohols	Thiophenes	alpha-Glucosidases,10
18940087,[Interoceptive and exteroceptive cues in the tolerance of the ethanol ataxic effect in rats].,"Animals	Ataxia	Central Nervous System Depressants	Drug Tolerance	Ethanol	Male	Rats	Rats, Sprague-Dawley",10
20479687,A comparison of presentation and management trends in acute pancreatitis between infants/toddlers and older children.,"Abdominal Pain	Acute Disease	Adolescent	Adult	Age Factors	Amylases	Child	Child, Preschool	Female	Humans	Infant	Length of Stay	Lipase	Male	Nausea	Nutritional Support	Pancreatitis	Young Adult",10
24811136,Feedback control of inertial microfluidics using axial control forces.,"Microfluidic Analytical Techniques	Models, Theoretical",10
2585187,Reflex sympathetic dystrophy linked to venipuncture: a case report.,"Adult	Anesthesia, Dental	Anesthesia, Intravenous	Bloodletting	Female	Humans	Reflex Sympathetic Dystrophy",10
18539416,Anti-inflammatory activity of gel containing novel elastic niosomes entrapped with diclofenac diethylammonium.,"Administration, Cutaneous	Animals	Anti-Infective Agents, Local	Anti-Inflammatory Agents, Non-Steroidal	Chromatography, High Pressure Liquid	Diclofenac	Drug Compounding	Drug Stability	Elasticity	Electrochemistry	Ethanol	Gels	In Vitro Techniques	Lipid Bilayers	Liposomes	Male	Microscopy, Electron, Scanning	Particle Size	Rats	Rats, Sprague-Dawley	Skin Absorption	Solvents",10
9586833,Specific [3H]8-OH-DPAT binding in brain regions of rats genetically predisposed to various defense behavior strategies.,"8-Hydroxy-2-(di-n-propylamino)tetralin	Aggression	Animals	Brain Chemistry	Catalepsy	Genetics, Behavioral	Kinetics	Male	Radioligand Assay	Rats	Rats, Wistar	Serotonin Receptor Agonists",10
3162026,Effects of membrane potential on sodium-dependent calcium uptake by sarcolemma-enriched preparations from canine ventricle.,Animals	Calcium	Calcium-Transporting ATPases	Dogs	Heart Ventricles	Kinetics	Membrane Potentials	Myocardium	Permeability	Sarcolemma	Sodium	Ventricular Function,10
415042,"Regulation of beta-1,3-glucanase synthesis in Penicillium italicum.","Cycloheximide	Enzyme Repression	Fungal Proteins	Glucan Endo-1,3-beta-D-Glucosidase	Glucose	Oxyquinoline	Penicillium	RNA",10
995421,Factors influencing readmission to hospital. I. Tetraplegia.,Activities of Daily Living	Adolescent	Adult	Age Factors	Aged	Female	Follow-Up Studies	Humans	Male	Middle Aged	Occupations	Patient Readmission	Quadriplegia,10
16140048,"Evaluation of two anti-gp91phox antibodies as immunoprobes for Nox family proteins: mAb 54.1 recognizes recombinant full-length Nox2, Nox3 and the C-terminal domains of Nox1-4 and cross-reacts with GRP 58.","Amino Acid Sequence	Antibodies, Monoclonal	Cell Line	Chromatography, Agarose	Cloning, Molecular	Electrophoresis, Gel, Two-Dimensional	Epitopes	Escherichia coli	Heat-Shock Proteins	Humans	Immunoblotting	Membrane Glycoproteins	Membrane Proteins	Molecular Probes	Molecular Sequence Data	NADPH Oxidase	Protein Disulfide-Isomerases	Sequence Alignment	Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization	Transfection",10
9350056,"Cell-cycle regulated expression and serine phosphorylation of the myristylated protein kinase C substrate, SSeCKS: correlation with culture confluency, cell cycle phase and serum response.","A Kinase Anchor Proteins	Animals	Blotting, Northern	Cell Communication	Cell Culture Techniques	Cell Cycle	Cell Cycle Proteins	Fibroblasts	Flow Cytometry	Gene Expression	Immunoblotting	Immunoenzyme Techniques	Mice	Mitogens	Phosphorylation	Phosphoserine	Protein Kinase C	Protein Processing, Post-Translational	RNA	Rats	Serine",10
2436495,Lectin histochemistry of malignant fibrohistiocytic tumors.,"Adult	Aged	Castor Bean	Female	Fibrosarcoma	Histiocytoma, Benign Fibrous	Histocytochemistry	Humans	Lectins	Male	Middle Aged	Muramidase	Plant Lectins	Plants, Toxic	Soft Tissue Neoplasms	Staining and Labeling	alpha 1-Antichymotrypsin	alpha 1-Antitrypsin",10
10738232,Measuring quality of life of Chinese cancer patients: A validation of the Chinese version of the Functional Assessment of Cancer Therapy-General (FACT-G) scale.,"Adult	Aged	Breast Neoplasms	China	Female	Humans	Liver Neoplasms	Lung Neoplasms	Male	Middle Aged	Models, Statistical	Neoplasms	Psychometrics	Quality of Life	Surveys and Questionnaires",10
15596447,Protein NPM3 interacts with the multifunctional nucleolar protein B23/nucleophosmin and inhibits ribosome biogenesis.,"Amino Acid Sequence	Animals	Binding Sites	Cell Line	Cell Nucleolus	Dactinomycin	Humans	Molecular Sequence Data	Nuclear Proteins	Nucleoplasmins	Phosphoproteins	Protein Binding	Protein Transport	RNA Processing, Post-Transcriptional	RNA, Ribosomal, 28S	Ribosomes	Transcription, Genetic	Two-Hybrid System Techniques",10
26818705,Serotonin neurons in the dorsal raphe nucleus encode reward signals.,Animals	Dorsal Raphe Nucleus	Feeding Behavior	Female	Male	Mice	Neurons	Reward	Serotonin,6
8799623,A foot risk classification system to predict diabetic amputation in Pima Indians.,"Adult	Age Factors	Aged	Amputation	Arizona	Cardiovascular Diseases	Case-Control Studies	Diabetes Mellitus, Type 2	Diabetic Foot	Diabetic Neuropathies	Female	Foot Deformities	Foot Diseases	Humans	Indians, North American	Male	Middle Aged	Risk Factors	Sex Factors",10
2537553,Mucinous adenocarcinoma of prostate.,"Adenocarcinoma, Mucinous	Humans	Male	Middle Aged	Prostatic Neoplasms",10
23257640,Gangrene in cases of spotted fever: a report of three cases.,Adult	Aged	Boutonneuse Fever	Female	Gangrene	Humans	Male	Rickettsia conorii,10
9987196,Effect of the substrate-binder interactions on the mechanical properties of compacts.,"Chemistry, Pharmaceutical	Glass	Povidone	Surface Tension	Tablets	Tensile Strength",10
20563653,Protective roles and Pap1-dependent regulation of the Schizosaccharomyces pombe spy1 gene under nitrosative and nutritional stresses.,"Basic-Leucine Zipper Transcription Factors	Cell Cycle Proteins	Cloning, Molecular	Free Radical Scavengers	Gene Expression Regulation, Fungal	Lac Operon	Molecular Sequence Data	Nitrogen	Nitroprusside	Plasmids	Protein Kinases	RNA, Messenger	Reactive Oxygen Species	Schizosaccharomyces	Schizosaccharomyces pombe Proteins	Time Factors",10
24101737,Comparative drug pair screening across multiple glioblastoma cell lines reveals novel drug-drug interactions.,"Antineoplastic Combined Chemotherapy Protocols	Carbazoles	Cell Line, Tumor	Drug Interactions	Glioblastoma	Humans	Quinazolines	Sertraline	Stilbenes",10
24582964,Transformed epithelia trigger non-tissue-autonomous tumor suppressor response by adipocytes via activation of Toll and Eiger/TNF signaling.,Adipocytes	Animals	Apoptosis	Carcinogenesis	Cell Growth Processes	Drosophila Proteins	Drosophila melanogaster	Female	Hemocytes	Male	Membrane Proteins	Signal Transduction	Toll-Like Receptors	Tumor Necrosis Factor-alpha,10
17359393,Safety of immunotherapy with therapeutic vaccines containing depigmented and polymerized allergen extracts.,"Adolescent	Adult	Aged	Aged, 80 and over	Allergens	Animals	Asthma	Child	Child, Preschool	Cohort Studies	Conjunctivitis, Allergic	Female	Humans	Male	Middle Aged	Mites	Multicenter Studies as Topic	Pollen	Polymers	Prospective Studies	Risk Assessment	Risk Factors	Spain	Vaccines",10
18803594,Clonal population structure of the chestnut blight fungus in expanding ranges in southeastern Europe.,"Ascomycota	DNA, Fungal	Europe	Genes, Mating Type, Fungal	Genetic Markers	Genetic Variation	Genetics, Population	Haplotypes	Hippocastanaceae	Linkage Disequilibrium	Plant Diseases	Trees",10
9356053,Lessons learned: durability and progress of a program for ancillary cost reduction in surgical critical care.,"APACHE	Aged	Ancillary Services, Hospital	Blood Gas Analysis	Cost Control	Diagnostic Tests, Routine	Hospital Mortality	Humans	Intensive Care Units	Length of Stay	Middle Aged	New York	Program Evaluation	Quality of Health Care	Radiography",10
6271763,Evidence for two functional gal promoters in intact Escherichia coli cells.,"DNA, Bacterial	Endonucleases	Escherichia coli	Galactose	Genes	Genotype	Nucleic Acid Hybridization	Operon	RNA, Messenger	Single-Strand Specific DNA and RNA Endonucleases	Transcription, Genetic",10
26084739,Toxic effects of the Fe2O3 nanoparticles on the liver and lung tissue.,"Animals	Chemical and Drug Induced Liver Injury	Ferric Compounds	Hyperemia	Liver	Lung	Male	Metal Nanoparticles	Oxidative Stress	Pneumonia	Pulmonary Emphysema	Rats	Rats, Wistar",10
25421916,Improving coordination through information continuity: a framework for translational research.,"Continuity of Patient Care	Delivery of Health Care	Humans	Information Dissemination	Models, Theoretical	Translational Medical Research",9
7793632,Luminescent visualization of low amounts of cytochrome P450 and hemoproteins by luminol in acrylamide gels.,"Animals	Brain Chemistry	Cytochrome P-450 Enzyme System	Cytochromes b5	Electrophoresis, Polyacrylamide Gel	Hemeproteins	Hemoglobins	Liver	Luminescent Measurements	Luminol	Microsomes	Myoglobin	Peroxidases	Plants	Rats	Sensitivity and Specificity",10
10844243,Treatment of mammalian cells with mimosine generates DNA breaks.,"Animals	Apoptosis	Cell Cycle	DNA	DNA Damage	DNA, Neoplasm	Humans	Leukemia, Erythroblastic, Acute	Lymphocytes	Mice	Mimosine	Nucleic Acid Synthesis Inhibitors	Tumor Cells, Cultured",10
12370851,Release of cholesterol from cell membranes to postprandial plasma from mildly hypercholesterolemic subjects: the effect of meals rich in olive and safflower oils.,Adult	Biological Transport	Cell Membrane	Cholesterol	Erythrocytes	Humans	Hypercholesterolemia	Kinetics	Lipoproteins	Male	Middle Aged	Olive Oil	Plant Oils	Plasma	Postprandial Period	Safflower Oil	Single-Blind Method,10
18791710,New available SCAR markers: potentially useful in distinguishing a commercial strain of the superior type from other strains of Lentinula edodes in China.,"China	DNA Fingerprinting	DNA Primers	DNA, Fungal	Genetic Markers	Genotype	Polymerase Chain Reaction	Random Amplified Polymorphic DNA Technique	Shiitake Mushrooms",10
2045613,Effective site of bronchodilation by antiasthma drugs in subjects with asthma.,Adult	Aminophylline	Asthma	Atropine	Bronchi	Bronchodilator Agents	Female	Fenoterol	Humans	Male,10
20424909,Immediate post-mastectomy breast reconstruction followed by radiotherapy: risk factors for complications.,"Adult	Aged	Breast Implants	Breast Neoplasms	Contracture	Dose Fractionation	Female	Humans	Logistic Models	Mammaplasty	Mastectomy, Modified Radical	Middle Aged	Multivariate Analysis	Patient Satisfaction	Prospective Studies	Prosthesis Failure	Radiotherapy, Adjuvant	Tissue Expansion Devices	Treatment Failure",10
9296194,CT-generated porous hydroxyapatite orbital floor prosthesis as a prototype bioimplant.,"Child	Durapatite	Humans	Image Processing, Computer-Assisted	Orbit	Osseointegration	Phantoms, Imaging	Prostheses and Implants	Prosthesis Design	Prosthesis Fitting	Tomography, X-Ray Computed",10
24398059,An expeditious synthetic approach towards the synthesis of Bis-Schiff bases (aldazines) using ultrasound.,"Chemistry Techniques, Synthetic	Electron Transport	Kinetics	Schiff Bases	Ultrasonics",10
1846534,Activation of phosphatidylinositol-3-kinase by insulin is mediated by both A and B human insulin receptor types.,"Animals	Cells, Cultured	Enzyme Activation	Humans	Insulin	Isoenzymes	Phosphatidylinositol 3-Kinases	Phosphotransferases	Rats	Receptor, Insulin",10
12458941,Capillary electrophoresis-mass spectrometry for the analysis of quaternary ammonium herbicides.,"Electrophoresis, Capillary	Herbicides	Mass Spectrometry	Quaternary Ammonium Compounds	Reference Standards	Reproducibility of Results",10
1126745,Severe irreducible slipping of upper femoral epiphysis: a review of 14 cases treated by subtrochanteric osteotomy.,"Child	Epiphyses, Slipped	Femur	Follow-Up Studies	Hip Joint	Humans	Orthopedic Fixation Devices	Osteotomy	Radiography	Traction",10
